order_sk,customerID,order_date,sku_id,sku_name,product_total_usd,purchased_product_total_cnt,Is_Stella
1451683129023,0,3/27/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,29.64,2,0
1451647057541,0,8/15/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,21.09,1,0
1456811150108,0,8/8/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,21.09,1,0
1456799199939,0,3/6/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,31.92,2,0
1456801587644,0,6/5/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,21.24,1,0
1456796306332,0,4/24/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,20.88,1,0
1451610749695,0,2/20/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.76,1,0
1456803482237,0,2/6/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.76,1,0
1451636582759,0,9/19/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,19.72,1,0
1451660682443,0,8/29/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,21.09,1,0
1451647000437,0,8/1/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,29.64,2,0
1451608556722,0,2/6/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.76,1,0
1456806344257,0,4/10/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,16.24,1,0
1451680609908,0,3/6/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,31.92,2,0
1456817708713,0,8/1/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,29.64,2,0
1456802861902,0,2/20/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.76,1,0
1451623119830,0,1/23/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.97,1,0
1456800292274,0,1/23/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.97,1,0
1456803508251,0,3/6/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,19.95,1,0
1456800717996,0,9/19/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,19.72,1,0
1451647057541,0,8/15/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,21.09,1,0
1451649597495,0,8/8/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,21.09,1,0
1456796306332,0,4/24/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,20.88,1,0
1456806035002,0,8/29/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,21.09,1,0
1451670263778,0,6/5/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,21.24,1,0
1456801812007,0,8/1/2020,272286,Beer Category - Import Beer - Cloud Data Segment,14.25,1,0
1451610749695,0,2/20/2021,272286,Beer Category - Import Beer - Cloud Data Segment,11.76,1,0
1456803482237,0,2/6/2021,272286,Beer Category - Import Beer - Cloud Data Segment,11.76,1,0
1451608556722,0,2/6/2021,272286,Beer Category - Import Beer - Cloud Data Segment,11.76,1,0
1451690234404,0,4/10/2021,272286,Beer Category - Import Beer - Cloud Data Segment,16.24,1,0
1456802861902,0,2/20/2021,272286,Beer Category - Import Beer - Cloud Data Segment,11.76,1,0
1451623119830,0,1/23/2021,272286,Beer Category - Import Beer - Cloud Data Segment,11.97,1,0
1451683051940,0,3/6/2021,272286,Beer Category - Import Beer - Cloud Data Segment,11.97,1,0
1456811331852,0,3/27/2021,272286,Beer Category - Import Beer - Cloud Data Segment,29.64,2,0
1456800292274,0,1/23/2021,272286,Beer Category - Import Beer - Cloud Data Segment,11.97,1,0
1451647074593,0,8/1/2020,272288,Beer Category - Flavored Malt Beverage - Cloud Data Segment,15.96,1,0
1456798166544,0,8/1/2020,272288,Beer Category - Flavored Malt Beverage - Cloud Data Segment,15.96,1,0
1456800717996,0,9/19/2020,272289,Light Beer - Cloud Data Segment,19.72,1,0
1451649597495,0,8/8/2020,272289,Light Beer - Cloud Data Segment,21.09,1,0
1451681745054,0,3/6/2021,272289,Light Beer - Cloud Data Segment,19.95,1,0
1456798077896,0,8/15/2020,272289,Light Beer - Cloud Data Segment,21.09,1,0
1456796306332,0,4/24/2021,272289,Light Beer - Cloud Data Segment,20.88,1,0
1451660682443,0,8/29/2020,272289,Light Beer - Cloud Data Segment,21.09,1,0
1451670263778,0,6/5/2021,272289,Light Beer - Cloud Data Segment,21.24,1,0
1456803508251,0,3/6/2021,272292,Beer Category - Premium - Cloud Data Segment,19.95,1,0
1451690266328,0,4/24/2021,272292,Beer Category - Premium - Cloud Data Segment,20.88,1,0
1456811150108,0,8/8/2020,272292,Beer Category - Premium - Cloud Data Segment,21.09,1,0
1456798077896,0,8/15/2020,272292,Beer Category - Premium - Cloud Data Segment,21.09,1,0
1456801587644,0,6/5/2021,272292,Beer Category - Premium - Cloud Data Segment,21.24,1,0
1451636582759,0,9/19/2020,272292,Beer Category - Premium - Cloud Data Segment,19.72,1,0
1451660682443,0,8/29/2020,272292,Beer Category - Premium - Cloud Data Segment,21.09,1,0
1451647066567,0,8/1/2020,272298,Stella Artois - Beer - Cloud Data Segment,14.25,1,1
1456803508251,0,3/6/2021,272560,Coors Light - Cloud Data Segment,19.95,1,0
1456800717996,0,9/19/2020,272560,Coors Light - Cloud Data Segment,19.72,1,0
1451649597495,0,8/8/2020,272560,Coors Light - Cloud Data Segment,21.09,1,0
1456798077896,0,8/15/2020,272560,Coors Light - Cloud Data Segment,21.09,1,0
1456796306332,0,4/24/2021,272560,Coors Light - Cloud Data Segment,20.88,1,0
1451660682443,0,8/29/2020,272560,Coors Light - Cloud Data Segment,21.09,1,0
1451670263778,0,6/5/2021,272560,Coors Light - Cloud Data Segment,21.24,1,0
1451647074593,0,8/1/2020,272563,Mike's Hard and Harder - Cloud Data Segment,15.96,1,0
1456798166544,0,8/1/2020,272563,Mike's Hard and Harder - Cloud Data Segment,15.96,1,0
1451610749695,0,2/20/2021,272584,Guinness - Cloud Data Segment,11.76,1,0
1456803482237,0,2/6/2021,272584,Guinness - Cloud Data Segment,11.76,1,0
1456810831652,0,3/6/2021,272584,Guinness - Cloud Data Segment,11.97,1,0
1451608556722,0,2/6/2021,272584,Guinness - Cloud Data Segment,11.76,1,0
1451690234404,0,4/10/2021,272584,Guinness - Cloud Data Segment,16.24,1,0
1456802861902,0,2/20/2021,272584,Guinness - Cloud Data Segment,11.76,1,0
1451623119830,0,1/23/2021,272584,Guinness - Cloud Data Segment,11.97,1,0
1456811331852,0,3/27/2021,272584,Guinness - Cloud Data Segment,29.64,2,0
1456800292274,0,1/23/2021,272584,Guinness - Cloud Data Segment,11.97,1,0
1451647066567,0,8/1/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,14.25,1,0
1447199264734,1,9/5/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,14.82,1,0
1456725900015,1,5/15/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,9.28,1,0
1456734085319,1,6/19/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,7.67,1,0
1456723777947,1,10/24/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,9.86,1,0
1461339296716,1,10/9/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,7.67,1,0
1677842887783,1,11/13/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,7.67,1,0
1925070088428,1,1/1/2022,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,16.8,2,0
1447152681653,1,7/31/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,10.62,1,0
1447781915002,1,4/17/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,9.86,1,0
1447148604538,1,7/17/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,7.67,1,0
1447764085118,1,5/22/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,7.54,1,0
1925071488120,1,1/1/2022,272285,Beer Category - Domestic Beer - Cloud Data Segment,10.2,1,0
1447152681653,1,7/31/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,10.62,1,0
1456734085319,1,6/19/2021,272286,Beer Category - Import Beer - Cloud Data Segment,7.67,1,0
1461339296716,1,10/9/2021,272286,Beer Category - Import Beer - Cloud Data Segment,7.67,1,0
1677842887783,1,11/13/2021,272286,Beer Category - Import Beer - Cloud Data Segment,7.67,1,0
1925059988455,1,1/1/2022,272286,Beer Category - Import Beer - Cloud Data Segment,6.6,1,0
1447148604538,1,7/17/2021,272286,Beer Category - Import Beer - Cloud Data Segment,7.67,1,0
1925059988455,1,1/1/2022,272289,Light Beer - Cloud Data Segment,6.6,1,0
1925071488120,1,1/1/2022,272291,Beer Category - Above Premium - Cloud Data Segment,10.2,1,0
1447152681653,1,7/31/2021,272293,Beer Category - Near Premium - Cloud Data Segment,10.62,1,0
1677839587750,1,11/13/2021,272296,Alcoholic Cider Category - Cloud Data Segment,10.62,1,0
1456723777947,1,10/24/2020,272298,Stella Artois - Beer - Cloud Data Segment,9.86,1,1
1677839587750,1,11/13/2021,272299,Stella Artois Cider - Cloud Data Segment,10.62,1,0
1447199264734,1,9/5/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,14.82,1,0
1456723777947,1,10/24/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,9.86,1,0
1447781915002,1,4/17/2021,277885,ABI Owned Beer and FMB - Cloud Data Segment,9.86,1,0
2222273490038,1,3/5/2022,304107,CRO - Total Beer/FMB/Coolers/Cider Super Category,9,1,0
2385321889682,1,4/2/2022,304107,CRO - Total Beer/FMB/Coolers/Cider Super Category,10.8,1,0
2222273490038,1,3/5/2022,304110,CRO - ABI Owned Beer/FMB/Coolers,9,1,0
2222273490038,1,3/5/2022,304112,CRO - Total Beer,9,1,0
2385321889682,1,4/2/2022,304112,CRO - Total Beer,10.8,1,0
2385321889682,1,4/2/2022,305380,CRO - Domestic BeerFMBCider,10.8,1,0
2222273490038,1,3/5/2022,305381,CRO - Import BeerFMBCider,9,1,0
1456806765648,2,1/30/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,5.13,1,0
1456804117384,2,10/17/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,8.12,2,0
1451615327884,2,11/7/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.6,2,0
1456808086744,2,9/12/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.96,2,0
1451634148893,2,10/3/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,10.44,1,0
1451634882988,2,9/26/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,21.46,3,0
1456807617604,2,10/31/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,8.12,1,0
1451633535965,2,10/10/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,20.3,4,0
1451660907654,2,8/29/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,7.98,1,0
1456800806505,2,10/10/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,12.18,3,0
1456804114227,2,11/14/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,5.22,1,0
1451643944226,2,12/19/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,5.22,1,0
1456807414078,2,10/24/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,12.18,3,0
1451615327884,2,11/7/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,11.6,2,0
1456805184176,2,8/15/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,5.13,1,0
1451635035038,2,9/26/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,5.22,1,0
1456808086744,2,9/12/2020,272286,Beer Category - Import Beer - Cloud Data Segment,15.96,2,0
1456801783529,2,9/26/2020,272286,Beer Category - Import Beer - Cloud Data Segment,16.24,2,0
1456803161732,2,8/22/2020,272286,Beer Category - Import Beer - Cloud Data Segment,15.96,2,0
1451633823971,2,10/10/2020,272286,Beer Category - Import Beer - Cloud Data Segment,8.12,1,0
1451634148893,2,10/3/2020,272291,Beer Category - Above Premium - Cloud Data Segment,10.44,1,0
1456800806505,2,10/10/2020,272293,Beer Category - Near Premium - Cloud Data Segment,12.18,3,0
1451615327884,2,11/7/2020,272293,Beer Category - Near Premium - Cloud Data Segment,11.6,2,0
1456805184176,2,8/15/2020,272293,Beer Category - Near Premium - Cloud Data Segment,5.13,1,0
1456801783529,2,9/26/2020,272295,Beer Category - No + Low Alcohol - Cloud Data Segment,16.24,2,0
1451659930741,2,9/12/2020,272298,Stella Artois - Beer - Cloud Data Segment,7.98,1,1
1451660907654,2,8/29/2020,272550,Corona Total - Cloud Data Segment,7.98,1,0
1451659930741,2,9/12/2020,272551,Heineken - Cloud Data Segment,7.98,1,0
1451634148893,2,10/3/2020,272637,Craft Beer Brands - Cloud Data Segment,10.44,1,0
1451634148893,2,10/3/2020,277884,ABI Craft Beer - Cloud Data Segment,10.44,1,0
1451634148893,2,10/3/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,10.44,1,0
1451659930741,2,9/12/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,7.98,1,0
1451633823971,2,10/10/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,8.12,1,0
1447781426334,3,4/3/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,11.02,1,0
1447780054298,3,4/24/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,26.68,2,0
1461361151457,3,10/2/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,16.52,1,0
1447753662434,3,6/5/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,47.2,3,0
1461379496793,3,9/18/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,7.8,1,0
1462551864820,3,8/21/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.93,1,0
1965361984319,3,1/8/2022,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,14.16,1,0
1752986685502,3,11/27/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,25.62,2,0
2030488584497,3,1/22/2022,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,31.2,2,0
1795163484543,3,12/4/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,25.52,2,0
1447767697257,3,3/20/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,10.26,1,0
1461340800906,3,10/9/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,25.96,2,0
1456703539410,3,12/26/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,21.46,2,0
1456701974835,3,10/31/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,8.12,1,0
1858279984816,3,12/18/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,29.5,2,0
1447181077519,3,9/19/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,13.92,1,0
1998145584510,3,1/15/2022,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,9,1,0
1447781426334,3,4/3/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,11.02,1,0
1858282484845,3,12/18/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,14.75,1,0
1461361151457,3,10/2/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,16.52,1,0
1461379496793,3,9/18/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,7.8,1,0
1447181465535,3,9/26/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,16.24,1,0
1462551864820,3,8/21/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,15.93,1,0
1965361984319,3,1/8/2022,272285,Beer Category - Domestic Beer - Cloud Data Segment,14.16,1,0
1752986685502,3,11/27/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,25.62,2,0
2030488584497,3,1/22/2022,272285,Beer Category - Domestic Beer - Cloud Data Segment,31.2,2,0
1795163484543,3,12/4/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,25.52,2,0
1447767697257,3,3/20/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,10.26,1,0
1461340800906,3,10/9/2021,272285,Beer Category - Domestic Beer - Cloud Data Segment,25.96,2,0
1456701974835,3,10/31/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,8.12,1,0
1447181077519,3,9/19/2020,272285,Beer Category - Domestic Beer - Cloud Data Segment,13.92,1,0
1858282484845,3,12/18/2021,272286,Beer Category - Import Beer - Cloud Data Segment,14.75,1,0
1447186869657,3,12/26/2020,272286,Beer Category - Import Beer - Cloud Data Segment,9.28,1,0
1998145584510,3,1/15/2022,272286,Beer Category - Import Beer - Cloud Data Segment,9,1,0
1447781426334,3,4/3/2021,272289,Light Beer - Cloud Data Segment,11.02,1,0
2030491884436,3,1/22/2022,272289,Light Beer - Cloud Data Segment,14.4,1,0
1795152684612,3,12/4/2021,272289,Light Beer - Cloud Data Segment,11.02,1,0
1461361151457,3,10/2/2021,272289,Light Beer - Cloud Data Segment,16.52,1,0
1447779980270,3,4/24/2021,272289,Light Beer - Cloud Data Segment,10.44,1,0
1456711243521,3,12/26/2020,272289,Light Beer - Cloud Data Segment,12.18,1,0
1461379496793,3,9/18/2021,272289,Light Beer - Cloud Data Segment,7.8,1,0
1752996985450,3,11/27/2021,272289,Light Beer - Cloud Data Segment,10.37,1,0
1965361984319,3,1/8/2022,272289,Light Beer - Cloud Data Segment,14.16,1,0
1447767697257,3,3/20/2021,272289,Light Beer - Cloud Data Segment,10.26,1,0
1456701974835,3,10/31/2020,272289,Light Beer - Cloud Data Segment,8.12,1,0
1461339249455,3,10/9/2021,272289,Light Beer - Cloud Data Segment,10.62,1,0
1858282484845,3,12/18/2021,272291,Beer Category - Above Premium - Cloud Data Segment,14.75,1,0
2030491884436,3,1/22/2022,272291,Beer Category - Above Premium - Cloud Data Segment,14.4,1,0
1447753662434,3,6/5/2021,272291,Beer Category - Above Premium - Cloud Data Segment,47.2,3,0
1461379496793,3,9/18/2021,272291,Beer Category - Above Premium - Cloud Data Segment,7.8,1,0
1965361984319,3,1/8/2022,272291,Beer Category - Above Premium - Cloud Data Segment,14.16,1,0
1447181465535,3,9/26/2020,272291,Beer Category - Above Premium - Cloud Data Segment,16.24,1,0
1456701974835,3,10/31/2020,272291,Beer Category - Above Premium - Cloud Data Segment,8.12,1,0
1447181077519,3,9/19/2020,272291,Beer Category - Above Premium - Cloud Data Segment,13.92,1,0
1447781426334,3,4/3/2021,272292,Beer Category - Premium - Cloud Data Segment,11.02,1,0
1795152684612,3,12/4/2021,272292,Beer Category - Premium - Cloud Data Segment,11.02,1,0
1461361151457,3,10/2/2021,272292,Beer Category - Premium - Cloud Data Segment,16.52,1,0
1447779980270,3,4/24/2021,272292,Beer Category - Premium - Cloud Data Segment,10.44,1,0
1456711243521,3,12/26/2020,272292,Beer Category - Premium - Cloud Data Segment,12.18,1,0
1752996985450,3,11/27/2021,272292,Beer Category - Premium - Cloud Data Segment,10.37,1,0
1461339249455,3,10/9/2021,272292,Beer Category - Premium - Cloud Data Segment,10.62,1,0
1461340912673,3,10/9/2021,272293,Beer Category - Near Premium - Cloud Data Segment,15.93,1,0
1795165084590,3,12/4/2021,272293,Beer Category - Near Premium - Cloud Data Segment,15.08,1,0
1462551864820,3,8/21/2021,272293,Beer Category - Near Premium - Cloud Data Segment,15.93,1,0
2030484984480,3,1/22/2022,272293,Beer Category - Near Premium - Cloud Data Segment,16.8,1,0
1752993885551,3,11/27/2021,272293,Beer Category - Near Premium - Cloud Data Segment,15.25,1,0
1998145584510,3,1/15/2022,272298,Stella Artois - Beer - Cloud Data Segment,9,1,1
2030491884436,3,1/22/2022,272303,Michelob Ultra + Infusions - Cloud Data Segment,14.4,1,0
1461379496793,3,9/18/2021,272303,Michelob Ultra + Infusions - Cloud Data Segment,7.8,1,0
1965361984319,3,1/8/2022,272303,Michelob Ultra + Infusions - Cloud Data Segment,14.16,1,0
1447186869657,3,12/26/2020,272550,Corona Total - Cloud Data Segment,9.28,1,0
1858282484845,3,12/18/2021,272553,Modelo Total - Cloud Data Segment,14.75,1,0
1447781426334,3,4/3/2021,272554,Miller Lite - Cloud Data Segment,11.02,1,0
1795152684612,3,12/4/2021,272554,Miller Lite - Cloud Data Segment,11.02,1,0
1447779980270,3,4/24/2021,272554,Miller Lite - Cloud Data Segment,10.44,1,0
2148381485801,3,2/19/2022,272554,Miller Lite - Cloud Data Segment,10.8,1,0
1447767697257,3,3/20/2021,272554,Miller Lite - Cloud Data Segment,10.26,1,0
1461361151457,3,10/2/2021,272560,Coors Light - Cloud Data Segment,16.52,1,0
1752996985450,3,11/27/2021,272560,Coors Light - Cloud Data Segment,10.37,1,0
2328124785578,3,3/26/2022,272560,Coors Light - Cloud Data Segment,18,1,0
1461339249455,3,10/9/2021,272560,Coors Light - Cloud Data Segment,10.62,1,0
1858282484845,3,12/18/2021,272564,White Claw - Cloud Data Segment,14.75,1,0
1461340912673,3,10/9/2021,272564,White Claw - Cloud Data Segment,15.93,1,0
1795165084590,3,12/4/2021,272564,White Claw - Cloud Data Segment,15.08,1,0
1456702702238,3,6/5/2021,272564,White Claw - Cloud Data Segment,17.7,1,0
1462551864820,3,8/21/2021,272564,White Claw - Cloud Data Segment,15.93,1,0
2030484984480,3,1/22/2022,272564,White Claw - Cloud Data Segment,16.8,1,0
1752993885551,3,11/27/2021,272564,White Claw - Cloud Data Segment,15.25,1,0
1447181077519,3,9/19/2020,272564,White Claw - Cloud Data Segment,13.92,1,0
1858282484845,3,12/18/2021,272639,Hard Seltzer Brands - Cloud Data Segment,14.75,1,0
1461340912673,3,10/9/2021,272639,Hard Seltzer Brands - Cloud Data Segment,15.93,1,0
1795165084590,3,12/4/2021,272639,Hard Seltzer Brands - Cloud Data Segment,15.08,1,0
1456711653499,3,4/24/2021,272639,Hard Seltzer Brands - Cloud Data Segment,16.24,1,0
1447181465535,3,9/26/2020,272639,Hard Seltzer Brands - Cloud Data Segment,16.24,1,0
1462551864820,3,8/21/2021,272639,Hard Seltzer Brands - Cloud Data Segment,15.93,1,0
2030484984480,3,1/22/2022,272639,Hard Seltzer Brands - Cloud Data Segment,16.8,1,0
1752993885551,3,11/27/2021,272639,Hard Seltzer Brands - Cloud Data Segment,15.25,1,0
2030491884436,3,1/22/2022,277885,ABI Owned Beer and FMB - Cloud Data Segment,14.4,1,0
1461379496793,3,9/18/2021,277885,ABI Owned Beer and FMB - Cloud Data Segment,7.8,1,0
1965361984319,3,1/8/2022,277885,ABI Owned Beer and FMB - Cloud Data Segment,14.16,1,0
1447757227472,3,6/5/2021,277885,ABI Owned Beer and FMB - Cloud Data Segment,29.5,2,0
1456701974835,3,10/31/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,8.12,1,0
1998145584510,3,1/15/2022,277885,ABI Owned Beer and FMB - Cloud Data Segment,9,1,0
2148381485801,3,2/19/2022,304107,CRO - Total Beer/FMB/Coolers/Cider Super Category,10.8,1,0
2328124785578,3,3/26/2022,304107,CRO - Total Beer/FMB/Coolers/Cider Super Category,18,1,0
2148381485801,3,2/19/2022,304112,CRO - Total Beer,10.8,1,0
2328124785578,3,3/26/2022,304112,CRO - Total Beer,18,1,0
2148381485801,3,2/19/2022,305310,CRO - Light Beer Brands,10.8,1,0
2328124785578,3,3/26/2022,305310,CRO - Light Beer Brands,18,1,0
2148381485801,3,2/19/2022,305380,CRO - Domestic BeerFMBCider,10.8,1,0
2328124785578,3,3/26/2022,305380,CRO - Domestic BeerFMBCider,18,1,0
2148381485801,3,2/19/2022,305386,CRO - Premium BeerFMBCider,10.8,1,0
2328124785578,3,3/26/2022,305386,CRO - Premium BeerFMBCider,18,1,0
2135642586648,4,2/12/2022,272298,Stella Artois - Beer - Cloud Data Segment,15.75,1,1
2182311430654,4,2/12/2022,304107,CRO - Total Beer/FMB/Coolers/Cider Super Category,15.34,1,0
2182311430654,4,2/12/2022,304110,CRO - ABI Owned Beer/FMB/Coolers,15.34,1,0
2182311430654,4,2/12/2022,304112,CRO - Total Beer,15.34,1,0
2182311430654,4,2/12/2022,305381,CRO - Import BeerFMBCider,15.34,1,0
1456755212501,5,8/1/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.96,1,0
1456755212501,5,8/1/2020,272286,Beer Category - Import Beer - Cloud Data Segment,15.96,1,0
1456755212501,5,8/1/2020,272298,Stella Artois - Beer - Cloud Data Segment,15.96,1,1
1456755212501,5,8/1/2020,277885,ABI Owned Beer and FMB - Cloud Data Segment,15.96,1,0
1451631738275,6,9/19/2020,272298,Stella Artois - Beer - Cloud Data Segment,15.08,1,1
1447198738730,6,8/22/2020,277833,Premixed Alcohol Cocktails - Cloud Data Segment,11.4,5,0
1456709963554,7,7/17/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,20.06,4,0
1456724463020,7,3/6/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.96,1,0
1456720775857,7,9/26/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,25.52,2,0
1456722143375,7,5/1/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,16.24,1,0
1456712550952,7,11/7/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,25.52,2,0
1456715833654,7,10/10/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,25.52,2,0
1456728622223,7,10/24/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,9.28,1,0
1447198972908,7,9/5/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.96,1,0
1447767722491,7,3/27/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.96,1,0
1456706028517,7,5/8/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,9.28,1,0
1456712670710,7,11/21/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,16.24,1,0
1456710751089,7,9/19/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,18.56,2,0
1447754836772,7,6/12/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.93,1,0
1456721644306,7,8/1/2020,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,20.52,3,0
1461371854338,7,8/14/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,1.18,1,0
1447750668797,7,6/19/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,25.37,2,0
1456716227543,7,5/29/2021,272284,Beer and Malt Based Beverages Category - Cloud Data Segment,15.93,1,0
1447148258946,7,7/17/2021,272286,Beer Category - Import Beer - Cloud Data Segment,12.39,3,0
1447760668600,7,5/22/2021,272286,Beer Category - Import Beer - Cloud Data Segment,9.28,1,0
1456720775857,7,9/26/2020,272286,Beer Category - Import Beer - Cloud Data Segment,25.52,2,0
1456711203060,7,7/10/2021,272286,Beer Category - Import Beer - Cloud Data Segment,18,2,0
1447181626124,7,10/3/2020,272286,Beer Category - Import Beer - Cloud Data Segment,3.48,2,0
1456728622223,7,10/24/2020,272286,Beer Category - Import Beer - Cloud Data Segment,9.28,1,0
1456706028517,7,5/8/2021,272286,Beer Category - Import Beer - Cloud Data Segment,9.28,1,0
1456712670710,7,11/21/2020,272286,Beer Category - Import Beer - Cloud Data Segment,16.24,1,0
1456707736662,7,4/10/2021,272286,Beer Category - Import Beer - Cloud Data Segment,16.24,1,0
1456709702247,7,7/3/2021,272286,Beer Category - Import Beer - Cloud Data Segment,9.6,1,0
1456715832998,7,8/22/2020,272286,Beer Category - Import Beer - Cloud Data Segment,4.56,2,0
1447776803600,7,4/24/2021,272286,Beer Category - Import Beer - Cloud Data Segment,18.56,2,0
1447754836772,7,6/12/2021,272286,Beer Category - Import Beer - Cloud Data Segment,15.93,1,0
